timestamp,open,high,low,close,volume,final_signal,entry
2026-08-12 15:39:00+00:00,1894.85,1894.98,1893.0,1893.02,124.37031,,
2026-08-12 15:40:00+00:00,1893.02,1893.02,1892.15,1892.15,2224.3980683889954,,
2026-08-12 15:41:00+00:00,1892.15,1892.91,1891.64,1892.76,1084.5380103353395,,
2026-08-12 15:42:00+00:00,1892.76,1894.02,1892.76,1894.02,2093.9782025554473,,
2026-08-12 15:43:00+00:00,1894.02,1896.36,1894.02,1894.99,2045.1181731813087,,
2026-08-12 15:44:00+00:00,1894.99,1894.99,1894.02,1894.02,19.632286865370908,,
2026-08-12 15:45:00+00:00,1894.02,1895.0,1893.16,1893.84,2265.3070931346288,,
2026-08-12 15:46:00+00:00,1893.84,1894.02,1893.0,1893.46,339.08853620908127,,
2026-08-12 15:47:00+00:00,1893.46,1893.48,1893.0,1893.01,126.26387684059868,,
2026-08-12 15:48:00+00:00,1893.01,1893.01,1892.24,1892.3,2550.2673530269412,,
2026-08-12 15:49:00+00:00,1892.3,1893.02,1892.3,1892.67,379.34684654573,,
2026-08-12 15:50:00+00:00,1892.67,1893.02,1892.15,1892.99,286.3583906565953,,
2026-08-12 15:51:00+00:00,1892.99,1892.99,1891.98,1891.98,260.8045577392243,,
2026-08-12 15:52:00+00:00,1891.98,1892.59,1891.98,1892.53,149.8313,,
2026-08-12 15:53:00+00:00,1892.53,1893.02,1891.98,1891.98,48.74684,,
2026-08-12 15:54:00+00:00,1891.98,1892.98,1891.98,1892.02,129.93325,,
2026-08-12 15:55:00+00:00,1892.02,1893.02,1892.01,1893.01,1416.60934761078,,
2026-08-12 15:56:00+00:00,1893.01,1893.63,1892.99,1892.99,189.6775556353093,,
2026-08-12 15:57:00+00:00,1892.99,1893.43,1892.98,1892.98,63.488670845940135,,
2026-08-12 15:58:00+00:00,1892.98,1893.02,1891.51,1891.98,2096.848192422766,,
2026-08-12 15:59:00+00:00,1891.98,1892.07,1891.54,1891.98,94.58218140837096,,
2026-08-12 16:00:00+00:00,1891.98,1892.53,1891.67,1892.0,162.98181729772608,,
2026-08-12 16:01:00+00:00,1892.0,1892.0,1890.96,1891.52,74.9206772598922,,
2026-08-12 16:02:00+00:00,1891.52,1892.01,1889.64,1890.04,87.64282733493745,,
2026-08-12 16:03:00+00:00,1890.04,1890.04,1888.81,1889.16,11.691,,
2026-08-12 16:04:00+00:00,1889.16,1891.73,1888.64,1891.68,4142.326469666619,,
2026-08-12 16:05:00+00:00,1891.68,1891.94,1890.72,1890.99,77.00152,,
2026-08-12 16:06:00+00:00,1890.99,1891.44,1890.47,1890.48,2064.25596,,
2026-08-12 16:07:00+00:00,1890.48,1891.02,1889.8,1889.99,228.5413161997197,,
2026-08-12 16:08:00+00:00,1889.99,1889.99,1889.0,1889.47,2038.48669,,
2026-08-12 16:09:00+00:00,1889.47,1889.64,1888.65,1889.64,98.55844,,
2026-08-12 16:10:00+00:00,1889.64,1889.87,1888.96,1888.99,200.99833279114637,,
2026-08-12 16:11:00+00:00,1888.99,1889.85,1888.2,1889.85,7209.6586367484,,
2026-08-12 16:12:00+00:00,1889.85,1889.85,1888.51,1889.53,4302.87992,,
2026-08-12 16:13:00+00:00,1889.53,1891.23,1889.53,1891.02,3633.711903323878,,
2026-08-12 16:14:00+00:00,1891.02,1892.33,1890.97,1892.33,2117.254264979596,,
2026-08-12 16:15:00+00:00,1892.33,1893.35,1891.5,1891.96,32.21172593207013,,
2026-08-12 16:16:00+00:00,1891.96,1893.23,1891.96,1892.16,111.05122046444303,,
2026-08-12 16:17:00+00:00,1892.16,1893.01,1891.84,1893.01,47.87214,,
2026-08-12 16:18:00+00:00,1893.01,1894.9,1893.01,1894.9,1518.65618,,
2026-08-12 16:19:00+00:00,1894.9,1894.96,1893.03,1893.04,45.5854,,
2026-08-12 16:20:00+00:00,1893.04,1893.63,1892.98,1893.02,98.88906556185744,,
2026-08-12 16:21:00+00:00,1893.02,1893.04,1892.54,1893.02,2143.095483891959,,
2026-08-12 16:22:00+00:00,1893.02,1893.02,1892.43,1893.02,215.83406,,
2026-08-12 16:23:00+00:00,1893.02,1894.06,1892.98,1893.47,468.5374975693504,,
2026-08-12 16:24:00+00:00,1893.47,1893.84,1893.02,1893.83,429.02290043405833,,
2026-08-12 16:25:00+00:00,1893.83,1893.85,1893.02,1893.72,135.18387339887923,,
2026-08-12 16:26:00+00:00,1893.72,1894.02,1893.48,1893.99,78.11168,,
2026-08-12 16:27:00+00:00,1893.99,1893.99,1893.02,1893.98,114.79804,,
2026-08-12 16:28:00+00:00,1893.98,1894.02,1893.53,1893.99,47.28993644303282,,
2026-08-12 16:29:00+00:00,1893.99,1894.36,1893.98,1894.36,3.1750165397102745,,
2026-08-12 16:30:00+00:00,1894.36,1894.36,1894.36,1894.36,0.0,,
2026-08-12 16:31:00+00:00,1894.36,1894.36,1892.7,1892.7,0.20134,,
2026-08-12 16:32:00+00:00,1892.7,1894.01,1892.7,1894.01,63.19994653746989,,
2026-08-12 16:33:00+00:00,1894.01,1894.01,1892.68,1892.68,1340.59289,,
2026-08-12 16:34:00+00:00,1892.68,1893.53,1892.47,1892.47,331.33204,,
2026-08-12 16:35:00+00:00,1892.47,1893.02,1891.67,1892.67,63.80287757695377,,
2026-08-12 16:36:00+00:00,1892.67,1893.02,1892.15,1892.15,247.22715,,
2026-08-12 16:37:00+00:00,1892.15,1893.23,1891.98,1893.02,220.48462162728808,,
2026-08-12 16:38:00+00:00,1893.02,1893.02,1892.48,1892.98,160.9615,,
2026-08-12 16:39:00+00:00,1892.98,1893.02,1892.98,1893.02,2.009668998087671,,
2026-08-12 16:40:00+00:00,1893.02,1893.02,1893.0,1893.0,0.09722,,
2026-08-12 16:41:00+00:00,1893.0,1893.0,1891.38,1891.99,2415.00217,,
2026-08-12 16:42:00+00:00,1891.99,1892.02,1891.93,1892.02,0.66778,,
2026-08-12 16:43:00+00:00,1892.02,1893.02,1892.02,1892.31,106.91531,,
2026-08-12 16:44:00+00:00,1892.31,1892.31,1891.67,1891.67,31.72146,,
2026-08-12 16:45:00+00:00,1891.67,1891.98,1890.02,1891.02,2822.6149004884087,,
2026-08-12 16:46:00+00:00,1891.02,1891.7,1890.99,1891.17,3305.11474,,
2026-08-12 16:47:00+00:00,1891.17,1891.17,1890.0,1890.0,4032.114418601741,,
2026-08-12 16:48:00+00:00,1890.0,1890.48,1889.96,1890.0,106.4404636148486,,
2026-08-12 16:49:00+00:00,1890.0,1890.02,1889.97,1890.0,1.4689340824316817,,
2026-08-12 16:50:00+00:00,1890.0,1890.7,1889.25,1890.67,2212.894151007482,,
2026-08-12 16:51:00+00:00,1890.67,1891.01,1889.98,1891.01,84.32392,,
2026-08-12 16:52:00+00:00,1891.01,1891.01,1889.98,1889.98,35.70031931889249,,
2026-08-12 16:53:00+00:00,1889.98,1891.02,1889.98,1890.67,200.01352,,
2026-08-12 16:54:00+00:00,1890.67,1890.98,1889.98,1890.01,94.3945668199595,,
2026-08-12 16:55:00+00:00,1890.01,1891.01,1890.0,1890.93,66.81471,,
2026-08-12 16:56:00+00:00,1890.93,1891.04,1889.52,1889.93,2125.04576,,
2026-08-12 16:57:00+00:00,1889.93,1890.02,1889.5,1889.98,51.02611,,
2026-08-12 16:58:00+00:00,1889.98,1889.98,1889.47,1889.98,35.41813,,
2026-08-12 16:59:00+00:00,1889.98,1889.99,1889.98,1889.98,0.59068,,
2026-08-12 17:00:00+00:00,1889.98,1890.01,1889.47,1889.53,143.11766,,
2026-08-12 17:01:00+00:00,1889.53,1890.02,1889.53,1889.98,32.21897283770698,,
2026-08-12 17:02:00+00:00,1889.98,1890.04,1889.98,1890.02,1.3281858471239276,,
2026-08-12 17:03:00+00:00,1890.02,1890.02,1889.36,1889.67,316.75188,,
2026-08-12 17:04:00+00:00,1889.67,1889.98,1889.47,1889.58,157.38372,,
2026-08-12 17:05:00+00:00,1889.58,1890.01,1889.58,1889.98,32.07096,,
2026-08-12 17:06:00+00:00,1889.98,1890.02,1889.98,1889.99,0.42081,,
2026-08-12 17:07:00+00:00,1889.99,1890.85,1889.98,1890.85,30.82057,,
2026-08-12 17:08:00+00:00,1890.85,1891.36,1889.69,1889.8,24.0406936148486,,
2026-08-12 17:09:00+00:00,1889.8,1890.02,1889.53,1889.53,0.38339,,
2026-08-12 17:10:00+00:00,1889.53,1889.59,1888.48,1889.59,9713.15122,,
2026-08-12 17:11:00+00:00,1889.59,1889.59,1889.02,1889.5,276.585548259474,,
2026-08-12 17:12:00+00:00,1889.5,1889.5,1888.93,1889.0,1.0318924859902925,,
2026-08-12 17:13:00+00:00,1889.0,1889.62,1888.93,1889.02,67.28553,,
2026-08-12 17:14:00+00:00,1889.02,1889.02,1888.98,1888.98,1.1167876043694684,,
2026-08-12 17:15:00+00:00,1888.98,1889.02,1888.94,1889.02,13.225112946201396,,
2026-08-12 17:16:00+00:00,1889.02,1889.02,1887.46,1887.99,4482.823931960391,,
2026-08-12 17:17:00+00:00,1887.99,1888.99,1887.39,1888.98,175.97038,,
2026-08-12 17:18:00+00:00,1888.98,1889.0,1888.98,1889.0,1.7092271502985643,,
2026-08-12 17:19:00+00:00,1889.0,1889.0,1888.98,1888.98,0.75945,,
2026-08-12 17:20:00+00:00,1888.98,1888.99,1886.62,1886.65,7334.136639804862,,
2026-08-12 17:21:00+00:00,1886.65,1887.02,1886.07,1886.07,432.9656101951369,,
2026-08-12 17:22:00+00:00,1886.07,1886.53,1885.89,1885.89,322.10268,,
2026-08-12 17:23:00+00:00,1885.89,1888.36,1885.89,1888.36,2133.37334,,
2026-08-12 17:24:00+00:00,1888.36,1888.36,1886.5,1886.98,64.2004,,
2026-08-12 17:25:00+00:00,1886.98,1886.98,1885.15,1885.47,277.32283389195874,,
2026-08-12 17:26:00+00:00,1885.47,1886.53,1885.47,1886.53,29.57235,,
2026-08-12 17:27:00+00:00,1886.53,1886.84,1884.64,1885.02,203.29078684059868,,
2026-08-12 17:28:00+00:00,1885.02,1886.07,1884.93,1886.07,2113.216657876024,,
2026-08-12 17:29:00+00:00,1886.07,1886.46,1886.01,1886.46,2005.84279,,
2026-08-12 17:30:00+00:00,1886.46,1886.46,1884.55,1884.88,103.60443,,
2026-08-12 17:31:00+00:00,1884.88,1885.64,1884.55,1885.63,1673.72112,,
2026-08-12 17:32:00+00:00,1885.63,1887.56,1885.63,1887.23,130.13291383153165,,
2026-08-12 17:33:00+00:00,1887.23,1887.23,1886.98,1887.02,1.6495814990353297,,
2026-08-12 17:34:00+00:00,1887.02,1887.84,1887.02,1887.83,125.2660559618014,,
2026-08-12 17:35:00+00:00,1887.83,1888.02,1887.55,1887.99,95.02626,,
2026-08-12 17:36:00+00:00,1887.99,1889.72,1887.99,1889.72,261.3374372955769,,
2026-08-12 17:37:00+00:00,1889.72,1889.72,1888.98,1888.99,20.53966,,
2026-08-12 17:38:00+00:00,1888.99,1889.02,1888.99,1889.02,0.97203,,
2026-08-12 17:39:00+00:00,1889.02,1889.02,1887.92,1887.99,1106.48722,,
2026-08-12 17:40:00+00:00,1887.99,1888.09,1887.63,1887.96,2038.2465108710712,,
2026-08-12 17:41:00+00:00,1887.96,1889.04,1887.96,1888.98,80.83767454300919,,
2026-08-12 17:42:00+00:00,1888.98,1888.98,1887.98,1887.99,36.33354,,
2026-08-12 17:43:00+00:00,1887.99,1887.99,1887.48,1887.53,226.1935425967077,,
2026-08-12 17:44:00+00:00,1887.53,1887.53,1887.52,1887.52,1.31599,,
2026-08-12 17:45:00+00:00,1887.52,1887.53,1886.15,1886.15,4458.005029819948,,
2026-08-12 17:46:00+00:00,1886.15,1887.47,1886.15,1887.33,88.13683945801739,,
2026-08-12 17:47:00+00:00,1887.33,1887.47,1887.02,1887.23,179.80746,,
2026-08-12 17:48:00+00:00,1887.23,1887.51,1886.99,1887.01,359.05972,,
2026-08-12 17:49:00+00:00,1887.01,1888.01,1887.01,1888.01,88.04141091695402,,
2026-08-12 17:50:00+00:00,1888.01,1889.15,1888.0,1888.6,254.12978689762403,,
2026-08-12 17:51:00+00:00,1888.6,1889.02,1887.99,1889.02,56.82594,,
2026-08-12 17:52:00+00:00,1889.02,1889.52,1888.47,1888.47,280.96122,,
2026-08-12 17:53:00+00:00,1888.47,1888.47,1887.47,1887.47,68.5357351878856,,
2026-08-12 17:54:00+00:00,1887.47,1887.47,1886.88,1886.88,1.05411,,
2026-08-12 17:55:00+00:00,1886.88,1887.02,1886.88,1887.02,0.69773,,
2026-08-12 17:56:00+00:00,1887.02,1888.0,1887.02,1887.98,120.23276,,
2026-08-12 17:57:00+00:00,1887.98,1888.02,1887.98,1888.01,0.16016,,
2026-08-12 17:58:00+00:00,1888.01,1888.02,1887.98,1888.02,0.7179442019518129,,
2026-08-12 17:59:00+00:00,1888.02,1888.02,1887.28,1887.28,87.8286,,
2026-08-12 18:00:00+00:00,1887.28,1887.5,1886.55,1887.33,4213.68945,,
2026-08-12 18:01:00+00:00,1887.33,1887.84,1887.0,1887.47,1978.26244,,
2026-08-12 18:02:00+00:00,1887.47,1887.47,1886.36,1886.47,2142.9103,,
2026-08-12 18:03:00+00:00,1886.47,1887.77,1886.31,1887.77,11693.93801785632,,
2026-08-12 18:04:00+00:00,1887.77,1888.72,1887.77,1888.69,2468.47243,,
2026-08-12 18:05:00+00:00,1888.69,1888.72,1888.19,1888.72,30.32414,,
2026-08-12 18:06:00+00:00,1888.72,1889.01,1887.87,1887.98,40.041616401912385,,
2026-08-12 18:07:00+00:00,1887.98,1888.02,1887.46,1887.47,4746.67557,,
2026-08-12 18:08:00+00:00,1887.47,1888.02,1887.47,1888.02,1.043660958875286,,
2026-08-12 18:09:00+00:00,1888.02,1888.02,1887.47,1887.49,49.22476,,
2026-08-12 18:10:00+00:00,1887.49,1887.98,1887.09,1887.57,160.68852,,
2026-08-12 18:11:00+00:00,1887.57,1889.47,1887.57,1889.47,26480.77466,,
2026-08-12 18:12:00+00:00,1889.47,1889.53,1888.98,1889.12,126.3495,,
2026-08-12 18:13:00+00:00,1889.12,1889.12,1888.98,1888.99,0.28585,,
2026-08-12 18:14:00+00:00,1888.99,1889.02,1888.98,1889.0,0.54736,,
2026-08-12 18:15:00+00:00,1889.0,1889.0,1887.96,1888.02,2036.8002613343504,,
2026-08-12 18:16:00+00:00,1888.02,1888.02,1887.19,1887.32,4438.472743070896,,
2026-08-12 18:17:00+00:00,1887.32,1887.33,1886.3,1886.32,3444.411840209424,,
2026-08-12 18:18:00+00:00,1886.32,1886.33,1886.0,1886.0,1.31969,,
2026-08-12 18:19:00+00:00,1886.0,1886.5,1886.0,1886.49,264.52611,,
2026-08-12 18:20:00+00:00,1886.49,1886.59,1885.47,1885.47,2155.01474,,
2026-08-12 18:21:00+00:00,1885.47,1886.03,1885.26,1885.67,133.04237,,
2026-08-12 18:22:00+00:00,1885.67,1886.84,1885.67,1886.84,247.23765639814837,,
2026-08-12 18:23:00+00:00,1886.84,1886.98,1885.98,1885.98,11.13836,,
2026-08-12 18:24:00+00:00,1885.98,1886.02,1885.47,1885.99,2071.3207681113095,,
2026-08-12 18:25:00+00:00,1885.99,1886.02,1885.67,1885.99,49.48123,,
2026-08-12 18:26:00+00:00,1885.99,1886.01,1885.0,1885.98,32.14317813734534,,
2026-08-12 18:27:00+00:00,1885.98,1886.02,1885.41,1885.47,292.1533533500718,,
2026-08-12 18:28:00+00:00,1885.47,1885.99,1885.47,1885.67,267.90194,,
2026-08-12 18:29:00+00:00,1885.67,1886.65,1885.47,1885.64,65.05524352787073,,
2026-08-12 18:30:00+00:00,1885.64,1887.62,1885.64,1887.33,63.219789713473894,,
2026-08-12 18:31:00+00:00,1887.33,1887.51,1886.97,1887.01,63.78167,,
2026-08-12 18:32:00+00:00,1887.01,1889.02,1887.01,1889.02,2646.9510226390166,,
2026-08-12 18:33:00+00:00,1889.02,1890.57,1888.67,1888.67,4164.429373154357,,
2026-08-12 18:34:00+00:00,1888.67,1889.44,1888.67,1888.98,32.53017,,
2026-08-12 18:35:00+00:00,1888.98,1889.02,1888.98,1889.02,0.31319,,
2026-08-12 18:36:00+00:00,1889.02,1889.02,1887.99,1887.99,39.83779877485319,,
2026-08-12 18:37:00+00:00,1887.99,1888.98,1887.99,1888.47,66.68821,,
2026-08-12 18:38:00+00:00,1888.47,1889.01,1887.8,1887.93,1369.80303,,
2026-08-12 18:39:00+00:00,1887.93,1888.01,1887.51,1887.52,2063.8733,,
2026-08-12 18:40:00+00:00,1887.52,1887.52,1887.51,1887.51,1.027038554472234,,
2026-08-12 18:41:00+00:00,1887.51,1887.54,1886.91,1886.91,167.63107923102572,,
2026-08-12 18:42:00+00:00,1886.91,1887.47,1886.91,1887.02,51.03501778549794,,
2026-08-12 18:43:00+00:00,1887.02,1887.02,1885.99,1885.99,39.87749,,
2026-08-12 18:44:00+00:00,1885.99,1887.04,1885.97,1886.99,61.14313,,
2026-08-12 18:45:00+00:00,1886.99,1887.0,1886.3,1886.96,63.68277,,
2026-08-12 18:46:00+00:00,1886.96,1887.01,1886.15,1886.15,39.6237,,
2026-08-12 18:47:00+00:00,1886.15,1886.15,1885.98,1885.98,1.30183,,
2026-08-12 18:48:00+00:00,1885.98,1886.04,1885.7,1885.7,2.2724718838947493,,
2026-08-12 18:49:00+00:00,1885.7,1886.54,1885.7,1886.54,173.39612284970144,,
2026-08-12 18:50:00+00:00,1886.54,1887.35,1885.98,1886.01,36.8656,,
2026-08-12 18:51:00+00:00,1886.01,1887.36,1885.33,1885.36,2131.3179075881526,,
2026-08-12 18:52:00+00:00,1885.36,1886.46,1885.33,1886.02,144.19696746083673,,
2026-08-12 18:53:00+00:00,1886.02,1886.02,1885.01,1885.01,69.63078,,
2026-08-12 18:54:00+00:00,1885.01,1885.56,1884.94,1885.42,1247.0642488667445,,
2026-08-12 18:55:00+00:00,1885.42,1885.42,1884.98,1885.33,58.604667242167565,,
2026-08-12 18:56:00+00:00,1885.33,1885.82,1885.02,1885.53,246.8045448027716,,
2026-08-12 18:57:00+00:00,1885.53,1885.61,1884.98,1884.99,77.43640739702725,,
2026-08-12 18:58:00+00:00,1884.99,1885.98,1884.99,1885.67,143.21571,,
2026-08-12 18:59:00+00:00,1885.67,1885.67,1884.63,1884.99,2031.94811,,
2026-08-12 19:00:00+00:00,1884.99,1885.63,1884.23,1885.61,108.15492,,
2026-08-12 19:01:00+00:00,1885.61,1886.02,1885.15,1885.15,2323.37914,,
2026-08-12 19:02:00+00:00,1885.15,1885.15,1884.67,1884.67,63.10458,,
2026-08-12 19:03:00+00:00,1884.67,1885.02,1884.67,1885.01,60.00203,,
2026-08-12 19:04:00+00:00,1885.01,1885.53,1885.0,1885.52,31.73191,,
2026-08-12 19:05:00+00:00,1885.52,1885.53,1884.99,1885.02,1.01253,,
2026-08-12 19:06:00+00:00,1885.02,1885.68,1884.98,1885.02,146.96280486451136,,
2026-08-12 19:07:00+00:00,1885.02,1885.5,1885.0,1885.33,403.7650796176858,,
2026-08-12 19:08:00+00:00,1885.33,1885.76,1885.02,1885.76,123.59959,,
2026-08-12 19:09:00+00:00,1885.76,1885.76,1885.02,1885.56,189.58011,,
2026-08-12 19:10:00+00:00,1885.56,1886.01,1885.02,1885.99,36.28139,,
2026-08-12 19:11:00+00:00,1885.99,1886.02,1884.64,1885.93,82.40680350996,,
2026-08-12 19:12:00+00:00,1885.93,1885.98,1884.96,1885.01,130.27627906555475,,
2026-08-12 19:13:00+00:00,1885.01,1885.01,1884.22,1884.22,1161.19021,,
2026-08-12 19:14:00+00:00,1884.22,1884.29,1883.13,1883.2,2124.747258580048,,
2026-08-12 19:15:00+00:00,1883.2,1883.6,1882.98,1883.26,88.33468043323957,,
2026-08-12 19:16:00+00:00,1883.26,1884.02,1882.91,1884.02,62.30332,,
2026-08-12 19:17:00+00:00,1884.02,1884.98,1883.99,1884.98,1106.44362,,
2026-08-12 19:18:00+00:00,1884.98,1886.03,1884.98,1885.15,2090.814,,
2026-08-12 19:19:00+00:00,1885.15,1885.15,1884.18,1884.19,2124.94822,,
2026-08-12 19:20:00+00:00,1884.19,1884.98,1883.45,1883.46,397.48345,,
2026-08-12 19:21:00+00:00,1883.46,1884.0,1883.46,1883.56,31.8567,,
2026-08-12 19:22:00+00:00,1883.56,1884.01,1883.56,1884.0,0.98601,,
2026-08-12 19:23:00+00:00,1884.0,1884.02,1882.64,1883.32,91.90558200939424,,
2026-08-12 19:24:00+00:00,1883.32,1883.32,1881.88,1881.88,5253.743973845024,,
2026-08-12 19:25:00+00:00,1881.88,1882.98,1881.65,1881.65,908.807918176216,,
2026-08-12 19:26:00+00:00,1881.65,1883.34,1881.48,1883.1,124.51540396519476,,
2026-08-12 19:27:00+00:00,1883.1,1883.99,1882.64,1883.02,58.413800442702815,,
2026-08-12 19:28:00+00:00,1883.02,1883.5,1883.01,1883.5,63.36058,,
2026-08-12 19:29:00+00:00,1883.5,1883.61,1883.5,1883.61,0.0991,,
2026-08-12 19:30:00+00:00,1883.61,1883.61,1883.61,1883.61,0.0,,
2026-08-12 19:31:00+00:00,1883.61,1884.47,1883.61,1883.64,31.87458676344012,,
2026-08-12 19:32:00+00:00,1883.64,1884.98,1883.56,1883.56,76.05346,,
2026-08-12 19:33:00+00:00,1883.56,1884.05,1882.98,1884.0,158.89331205377553,,
2026-08-12 19:34:00+00:00,1884.0,1884.4,1884.0,1884.02,31.89122,,
2026-08-12 19:35:00+00:00,1884.02,1884.02,1882.99,1882.99,157.84499,,
2026-08-12 19:36:00+00:00,1882.99,1882.99,1882.98,1882.98,0.1747,,
2026-08-12 19:37:00+00:00,1882.98,1883.33,1882.98,1883.04,63.21367,,
2026-08-12 19:38:00+00:00,1883.04,1883.98,1882.63,1882.63,2142.4013645267487,,
2026-08-12 19:39:00+00:00,1882.63,1882.63,1881.54,1881.54,1058.32922,,
2026-08-12 19:40:00+00:00,1881.54,1882.59,1881.54,1882.38,155.71859,,
2026-08-12 19:41:00+00:00,1882.38,1882.53,1881.56,1881.57,339.39865,,
2026-08-12 19:42:00+00:00,1881.57,1881.98,1879.64,1880.52,6234.219060814049,,
2026-08-12 19:43:00+00:00,1880.52,1881.02,1880.52,1880.99,0.6941268312592535,,
2026-08-12 19:44:00+00:00,1880.99,1880.99,1878.63,1879.01,3926.24054,,
2026-08-12 19:45:00+00:00,1879.01,1879.46,1878.17,1878.17,198.93339,,
2026-08-12 19:46:00+00:00,1878.17,1879.0,1876.64,1876.65,3766.237388775761,,
2026-08-12 19:47:00+00:00,1876.65,1879.98,1876.65,1879.67,4166.628402747572,,
2026-08-12 19:48:00+00:00,1879.67,1880.36,1879.67,1879.67,23.401052759988225,,
2026-08-12 19:49:00+00:00,1879.67,1879.67,1878.37,1878.38,72.20203,,
2026-08-12 19:50:00+00:00,1878.38,1878.38,1876.65,1877.58,1849.42312,,
2026-08-12 19:51:00+00:00,1877.58,1877.98,1876.97,1877.19,128.18408760345787,,
2026-08-12 19:52:00+00:00,1877.19,1878.02,1876.99,1877.97,1580.998872468856,,
2026-08-12 19:53:00+00:00,1877.97,1878.0,1876.96,1877.33,147.0119583548322,,
2026-08-12 19:54:00+00:00,1877.33,1878.02,1877.33,1877.99,111.57047717947624,,
2026-08-12 19:55:00+00:00,1877.99,1877.99,1877.41,1877.99,304.61568,,
2026-08-12 19:56:00+00:00,1877.99,1878.51,1877.88,1878.5,2103.453157145283,,
2026-08-12 19:57:00+00:00,1878.5,1879.23,1878.01,1879.02,2083.19744,,
2026-08-12 19:58:00+00:00,1879.02,1879.47,1878.99,1879.02,95.10398,,
2026-08-12 19:59:00+00:00,1879.02,1879.02,1877.8,1878.57,651.49788,,
2026-08-12 20:00:00+00:00,1878.57,1879.02,1878.18,1878.84,372.60851,,
2026-08-12 20:01:00+00:00,1878.84,1880.98,1878.81,1880.53,6700.26364,,
2026-08-12 20:02:00+00:00,1880.53,1880.99,1879.99,1880.47,295.02485996229785,,
2026-08-12 20:03:00+00:00,1880.47,1881.76,1880.47,1881.2,2210.954983204517,,
2026-08-12 20:04:00+00:00,1881.2,1881.2,1880.36,1880.36,84.84749577121832,,
2026-08-12 20:05:00+00:00,1880.36,1880.98,1880.15,1880.16,116.64383,,
2026-08-12 20:06:00+00:00,1880.16,1880.16,1879.49,1879.49,32.58618,,
2026-08-12 20:07:00+00:00,1879.49,1879.55,1878.64,1878.64,94.373458884325,,
2026-08-12 20:08:00+00:00,1878.64,1878.98,1877.94,1877.95,2082.63795,,
2026-08-12 20:09:00+00:00,1877.95,1878.01,1877.15,1877.64,2165.67938,,
2026-08-12 20:10:00+00:00,1877.64,1878.37,1877.64,1878.37,27912.29887301012,,
2026-08-12 20:11:00+00:00,1878.37,1879.85,1878.36,1879.85,2088.49408,,
2026-08-12 20:12:00+00:00,1879.85,1880.36,1878.64,1878.64,0.4175618536719411,,
2026-08-12 20:13:00+00:00,1878.64,1879.81,1878.64,1879.8,30.0888885023057,,
2026-08-12 20:14:00+00:00,1879.8,1880.02,1879.8,1880.02,0.62979,,
2026-08-12 20:15:00+00:00,1880.02,1880.02,1878.99,1879.38,95.33628,,
2026-08-12 20:16:00+00:00,1879.38,1879.38,1878.52,1878.98,2342.03301,,
2026-08-12 20:17:00+00:00,1878.98,1880.02,1878.98,1880.0,32.35147,,
2026-08-12 20:18:00+00:00,1880.0,1881.12,1879.99,1881.12,71.32196,,
2026-08-12 20:19:00+00:00,1881.12,1881.12,1881.01,1881.01,1.4966908100371448,,
2026-08-12 20:20:00+00:00,1881.01,1881.67,1880.99,1881.22,2570.85703,,
2026-08-12 20:21:00+00:00,1881.22,1881.22,1880.47,1880.99,2058.6690806006472,,
2026-08-12 20:22:00+00:00,1880.99,1881.02,1880.67,1880.67,183.4521078514374,,
2026-08-12 20:23:00+00:00,1880.67,1881.81,1880.67,1881.8,184.99329,,
2026-08-12 20:24:00+00:00,1881.8,1882.01,1881.8,1882.01,1.3212888181779534,,
2026-08-12 20:25:00+00:00,1882.01,1882.41,1881.8,1882.41,40.09365792157375,,
2026-08-12 20:26:00+00:00,1882.41,1883.06,1882.02,1883.04,90.27928,,
2026-08-12 20:27:00+00:00,1883.04,1883.04,1882.98,1883.0,0.36764,,
2026-08-12 20:28:00+00:00,1883.0,1883.52,1882.99,1883.52,31.761590481762543,,
2026-08-12 20:29:00+00:00,1883.52,1883.53,1883.51,1883.52,0.67281,,
2026-08-12 20:30:00+00:00,1883.52,1884.35,1883.52,1884.35,0.0793646594462463,,
2026-08-12 20:31:00+00:00,1884.35,1884.36,1882.64,1883.67,280.7319267428244,,
2026-08-12 20:32:00+00:00,1883.67,1884.18,1883.39,1884.18,173.81934,,
2026-08-12 20:33:00+00:00,1884.18,1884.85,1884.0,1884.83,62.90187754284901,,
2026-08-12 20:34:00+00:00,1884.83,1885.01,1883.71,1884.02,134.81360512472963,,
2026-08-12 20:35:00+00:00,1884.02,1885.43,1883.99,1885.02,2197.18679,,
2026-08-12 20:36:00+00:00,1885.02,1885.68,1885.0,1885.68,339.76881,,
2026-08-12 20:37:00+00:00,1885.68,1886.48,1885.68,1886.01,2719.8303027118436,,
2026-08-12 20:38:00+00:00,1886.01,1886.01,1885.99,1885.99,0.052843509231761,,
2026-08-12 20:39:00+00:00,1885.99,1886.85,1885.99,1886.42,53.98425998208928,,
2026-08-12 20:40:00+00:00,1886.42,1886.42,1885.63,1885.98,4041.9904232937415,,
2026-08-12 20:41:00+00:00,1885.98,1886.53,1885.89,1886.52,158.8780153320474,,
2026-08-12 20:42:00+00:00,1886.52,1886.53,1886.02,1886.52,242.93867,,
2026-08-12 20:43:00+00:00,1886.52,1886.52,1885.67,1885.67,31.70437888510044,,
2026-08-12 20:44:00+00:00,1885.67,1886.01,1885.44,1885.67,63.49031,,
